author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
;;https://balashikha.cian.ru/sale/flat/308962224/;Балашиха;sale;flat;10;17;2;39.5;7031000;2025;-1;Монолитно-кирпичный, монолитный;-1;Чистовая;-1;-1;+78005116552;;;к412;Железнодорожная;Героев ЖК
;;https://balashikha.cian.ru/sale/flat/308996755/;Балашиха;sale;flat;2;21;2;47.1;9940455;2023;-1;Монолитно-кирпичный, монолитный;-1;Чистовая;-1;-1;+78005116552;;;к401;Некрасовка;Героев
